"ticket_id","customer_id","order_id","category","priority","status","created_at","resolved_at","ticket_text"
"TKT_005613","CUST_04644","ORD_038449","Returns & Refunds","Medium","Closed","2024-11-20T09:35:50","2024-11-24T00:35:50","I've been waiting 4 days for my refund for order ORD_038449. My bank says there's no pending transaction from you. Please resolve this as soon as possible."
"TKT_005614","CUST_02559","ORD_014854","Delivery Issue","Medium","Resolved","2024-12-11T23:48:38","2024-12-12T06:48:38","I urgently need order ORD_014854 for an event this weekend. Can you expedite shipping or arrange a same-day pickup? This is quite urgent as I need it for a gift."
"TKT_005615","CUST_00215","ORD_031945","Returns & Refunds","Medium","Resolved","2023-06-06T20:31:19","2023-06-08T19:31:19","My return for order ORD_031945 was received by you 4 days ago according to the tracking, but I haven't received my refund yet."
"TKT_005616","CUST_03674","ORD_007980","Technical Support","Low","In Progress","2024-07-22T14:21:58","","I'm unable to track my order ORD_007980 — the tracking page just shows a spinning loader. Please resolve this as soon as possible."
"TKT_005617","CUST_04348","ORD_012051","Product Quality","Critical","In Progress","2023-12-19T04:26:27","","The product in order ORD_012051 is clearly a different model from what was advertised. The specifications are different. This is quite urgent as I need it for a gift."
"TKT_005618","CUST_03344","ORD_047385","Technical Support","Medium","Resolved","2024-12-18T18:04:49","2024-12-20T06:04:49","Your mobile app keeps crashing when I try to view my order history. I've reinstalled it twice and the problem persists. I have been a loyal customer for years and this is very disappointing."
"TKT_005619","CUST_01740","ORD_009430","Product Quality","High","Resolved","2024-09-04T09:03:49","2024-09-05T10:03:49","I've noticed a strong chemical smell from the item in order ORD_009430 that doesn't go away even after airing it out for several days. I have all receipts and documentation ready to send."
"TKT_005620","CUST_02160","ORD_008879","Product Quality","Low","Resolved","2024-12-26T04:23:22","2024-12-27T00:23:22","I purchased ORD_008879 and the product stopped working after just 12 days. This is completely unacceptable for the price I paid. I am happy to provide any additional details you need."
"TKT_005621","CUST_02662","ORD_006943","Technical Support","Medium","Open","2024-08-25T17:42:47","","I'm unable to track my order ORD_006943 — the tracking page just shows a spinning loader. This is quite urgent as I need it for a gift."
"TKT_005622","CUST_01097","ORD_017032","Product Quality","Medium","Resolved","2024-09-09T00:12:53","2024-09-10T17:12:53","I purchased ORD_017032 and the product stopped working after just 14 days. This is completely unacceptable for the price I paid."
"TKT_005623","CUST_01481","ORD_002186","Product Quality","Medium","Closed","2024-08-13T06:18:22","2024-08-14T08:18:22","The item I received for order ORD_002186 doesn't match the description on the website. The colour is different and the build quality is much worse than expected. I have been a loyal customer for years and this is very disappointing."
"TKT_005624","CUST_04137","ORD_044246","Delivery Issue","Low","Resolved","2022-08-26T17:03:04","2022-08-28T12:03:04","Order ORD_044246 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund."
"TKT_005625","CUST_03978","ORD_000976","Technical Support","Low","Resolved","2024-12-03T06:52:50","2024-12-04T21:52:50","The website shows my last address is incorrect and I can't update it before my next delivery. I am happy to provide any additional details you need."
"TKT_005626","CUST_04388","ORD_004901","Delivery Issue","Medium","Resolved","2023-08-16T06:52:28","2023-08-16T19:52:28","I received a notification that ORD_004901 was out for delivery but it never arrived. This is the second time this has happened. I am happy to provide any additional details you need."
"TKT_005627","CUST_01438","ORD_024179","Returns & Refunds","Low","Resolved","2024-01-05T07:14:04","2024-01-05T16:14:04","I need to exchange the item in order ORD_024179 for a different size. The current one is too small. Please resolve this as soon as possible."
"TKT_005628","CUST_02641","ORD_002274","Technical Support","High","Resolved","2024-11-14T20:35:28","2024-11-16T00:35:28","My loyalty account shows zero points but I have several completed orders. The points seem to have disappeared."
"TKT_005629","CUST_03059","ORD_014197","Delivery Issue","Medium","Resolved","2024-04-17T22:46:05","2024-04-18T07:46:05","My order ORD_014197 was supposed to arrive 14 days ago but I still haven't received it. The tracking number shows it's stuck in transit."
"TKT_005630","CUST_02788","ORD_036304","Delivery Issue","High","Resolved","2024-03-22T21:36:16","2024-03-23T21:36:16","The tracking for ORD_036304 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left. I have all receipts and documentation ready to send."
"TKT_005631","CUST_00143","ORD_045891","Product Quality","Medium","Resolved","2024-11-02T08:10:26","2024-11-03T14:10:26","My order ORD_045891 arrived with visible damage — it looks like it was dropped or mishandled during shipping. This is quite urgent as I need it for a gift."
"TKT_005632","CUST_03415","ORD_035050","Billing","Medium","Resolved","2024-10-16T04:54:46","2024-10-16T14:54:46","I have a promotional discount code that wasn't applied to my order ORD_035050. Please apply the discount retroactively. This is quite urgent as I need it for a gift."
"TKT_005633","CUST_00805","ORD_029093","Delivery Issue","Critical","Open","2024-12-27T22:43:03","","I urgently need order ORD_029093 for an event this weekend. Can you expedite shipping or arrange a same-day pickup?"
"TKT_005634","CUST_02444","ORD_012473","Billing","Low","Resolved","2024-09-14T01:58:41","2024-09-15T17:58:41","I have a promotional discount code that wasn't applied to my order ORD_012473. Please apply the discount retroactively."
"TKT_005635","CUST_00137","ORD_015966","Product Quality","Medium","In Progress","2023-12-22T20:34:46","","The item in order ORD_015966 broke on first use. The quality control on this product seems very poor. This is quite urgent as I need it for a gift."
"TKT_005636","CUST_03212","ORD_049619","Billing","High","Resolved","2024-04-21T10:41:17","2024-04-22T12:41:17","I was not informed of the additional shipping charge applied to ORD_049619. The total was higher than shown at checkout."
"TKT_005637","CUST_01259","ORD_032608","Technical Support","Low","Resolved","2024-11-24T09:44:52","2024-11-24T12:44:52","The website won't let me complete checkout. Every time I click confirm I get an error message. I have been a loyal customer for years and this is very disappointing."
"TKT_005638","CUST_04240","ORD_019272","Product Quality","Medium","Resolved","2023-04-03T08:32:01","2023-04-04T15:32:01","The item in order ORD_019272 broke on first use. The quality control on this product seems very poor. Please resolve this as soon as possible."
"TKT_005639","CUST_04890","ORD_012785","Returns & Refunds","Medium","In Progress","2024-05-23T00:30:22","","The return portal isn't accepting my order number ORD_012785. I've tried multiple times. Please process this manually."
"TKT_005640","CUST_03027","ORD_011941","Product Quality","Low","Resolved","2024-01-27T18:45:55","2024-01-28T04:45:55","The product in order ORD_011941 is clearly a different model from what was advertised. The specifications are different. Please resolve this as soon as possible."
"TKT_005641","CUST_00342","ORD_023074","Product Quality","Medium","Closed","2024-06-04T09:18:14","2024-06-07T23:18:14","I purchased ORD_023074 and the product stopped working after just 5 days. This is completely unacceptable for the price I paid. I am happy to provide any additional details you need."
"TKT_005642","CUST_03849","ORD_012143","Product Quality","High","Resolved","2023-02-17T23:31:30","2023-02-19T23:31:30","The product in order ORD_012143 is clearly a different model from what was advertised. The specifications are different."
"TKT_005643","CUST_03217","ORD_009235","Product Quality","Low","Resolved","2024-08-27T08:41:41","2024-08-28T02:41:41","My order ORD_009235 arrived with visible damage — it looks like it was dropped or mishandled during shipping."
"TKT_005644","CUST_00377","ORD_045294","Product Quality","Medium","Resolved","2024-11-06T23:12:45","2024-11-07T17:12:45","I purchased ORD_045294 and the product stopped working after just 4 days. This is completely unacceptable for the price I paid."
"TKT_005645","CUST_00238","ORD_017890","Delivery Issue","Low","Resolved","2024-11-10T18:32:51","2024-11-11T15:32:51","The estimated delivery for ORD_017890 was 12 days ago. I've contacted the courier but they keep redirecting me to you. I would appreciate a prompt response."
"TKT_005646","CUST_03687","ORD_035812","Delivery Issue","Low","Resolved","2023-12-30T15:17:41","2024-01-01T15:17:41","The tracking for ORD_035812 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left. This is quite urgent as I need it for a gift."
"TKT_005647","CUST_00375","ORD_044880","Returns & Refunds","Critical","Resolved","2024-03-28T20:16:45","2024-03-29T02:16:45","I've been waiting 3 days for my refund for order ORD_044880. My bank says there's no pending transaction from you."
"TKT_005648","CUST_01683","ORD_049007","Delivery Issue","Low","Resolved","2024-09-26T14:15:29","2024-09-27T00:15:29","Order ORD_049007 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. Please resolve this as soon as possible."
"TKT_005649","CUST_03543","ORD_036169","Delivery Issue","Medium","Resolved","2023-11-24T19:24:33","2023-11-24T22:24:33","Order ORD_036169 shows a delivery attempt was made but no card was left and I was home. Please reschedule the delivery or issue a refund. I would appreciate a prompt response."
"TKT_005650","CUST_01770","ORD_003293","Delivery Issue","Low","Closed","2024-08-17T04:40:19","2024-08-20T16:40:19","The tracking for ORD_003293 shows delivered but I was home all day and nothing arrived. My neighbour also confirms no package was left."
"TKT_005651","CUST_03887","ORD_015513","Technical Support","Low","Closed","2024-12-22T12:24:32","2024-12-26T06:24:32","I've been trying to cancel order ORD_015513 through the app but the cancel button is greyed out. Please cancel it manually. I have all receipts and documentation ready to send."
