"review_id","order_id","customer_id","product_id","product_name","category","store_region","rating","sentiment_label","review_date","review_text","verified_purchase"
"REV_010632","ORD_037449","CUST_02672","PRD_053","Hiking Boots Gore-Tex Elite","Clothing & Apparel","Trentino-Alto Adige","4","Positive","2024-07-21","Colours are exactly as shown in the photos. The stitching is neat and everything looks well-made. Highly satisfied with my purchase. Great seller — fast shipping and good communication.","True"
"REV_010633","ORD_031165","CUST_01281","PRD_111","Thermal Underwear Set Pro","Clothing & Apparel","Emilia-Romagna","5","Positive","2024-04-05","I've already ordered the same item in another colour. Exactly as described — no surprises. Customer service was helpful when I had a question.","True"
"REV_010634","ORD_003278","CUST_03254","PRD_035","Canvas Tote Bag Everyday Classic","Clothing & Apparel","Toscana","5","Positive","2023-03-03","The zip and buttons feel sturdy, not cheap at all. Great seller — fast shipping and good communication. Love the sustainable materials used.","True"
"REV_010635","ORD_027772","CUST_04136","PRD_013","Ceramic Planter Set 3-Piece Lite","Home & Garden","Campania","5","Positive","2023-01-21","Would definitely recommend to friends and family. Exactly what I needed for organising my space. Will definitely be ordering again.","True"
"REV_010636","ORD_020752","CUST_04217","PRD_067","Ceramic Planter Set 3-Piece Classic","Home & Garden","Online","4","Positive","2022-06-20","The size is perfect — fits exactly as I hoped. Will definitely be ordering again. Five stars without hesitation. Exactly as described — no surprises.","True"
"REV_010637","ORD_011562","CUST_04933","PRD_103","Retro Gaming Console Mini Mini","Electronics","Online","4","Positive","2023-02-13","Connects instantly via Bluetooth and holds the connection perfectly. Will definitely be ordering again. Build quality feels solid and premium for the price.","True"
"REV_010638","ORD_011723","CUST_04435","PRD_023","Mechanical Pencil Digital Lite","Electronics","Sicilia","4","Positive","2023-08-30","Setup was surprisingly easy and everything worked right out of the box. Works seamlessly with all my other devices.","True"
"REV_010639","ORD_018394","CUST_03966","PRD_032","Craft Ginger Beer 4-Pack","Food & Beverage","Sicilia","5","Positive","2023-11-26","Freshness is evident from the moment you open the packaging. Packaging is eco-friendly and keeps everything fresh. Would definitely recommend to friends and family.","False"
"REV_010640","ORD_010659","CUST_01729","PRD_192","Jump Rope Weighted Professional Elite","Sports & Outdoors","Umbria","2","Negative","2022-09-19","Delivery driver left it with a neighbour without asking. Was left on the doorstep without any notification. The strap snapped during a light workout.","True"
"REV_010641","ORD_015753","CUST_00226","PRD_160","Digital Drawing Tablet Mini","Electronics","Online","3","Neutral","2023-12-27","OK product overall — a few minor issues but nothing major. Delivery was on time but the packaging could be better.","False"
"REV_010642","ORD_030204","CUST_00100","PRD_003","Yoga Mat Non-Slip Eco Cork Pro","Sports & Outdoors","Piemonte","5","Positive","2023-11-29","Great seller — fast shipping and good communication. Durable construction — this is clearly built to last. Would definitely recommend to friends and family.","True"
"REV_010643","ORD_049341","CUST_00868","PRD_164","Neckband Sports Earphones Lite","Electronics","Online","5","Positive","2022-11-19","Sound quality is crystal clear, even at high volumes. Image quality blew me away — so sharp and detailed. Delivery was faster than expected — arrived the next day. Five stars without hesitation.","True"
"REV_010644","ORD_034320","CUST_03551","PRD_172","Extra Virgin Olive Oil DOP 500ml Elite","Food & Beverage","Online","3","Neutral","2023-07-07","Packaging was damaged and the contents had spilled. A staple in my kitchen now — I buy this regularly.","True"
"REV_010645","ORD_047706","CUST_03092","PRD_095","Boys Cargo Trousers Fleece Classic","Clothing & Apparel","Piemonte","5","Positive","2024-06-16","Bought this at the Torino branch — great in-store experience. Perfect fit — I ordered my usual size and it was spot on. Very comfortable to wear all day long.","True"
"REV_010646","ORD_027360","CUST_00929","PRD_069","Stainless Pruning Shears Pro Classic","Home & Garden","Online","2","Negative","2022-03-21","The wrong item was delivered and returning it has been a nightmare. Still waiting for a resolution from customer services.","True"
"REV_010647","ORD_046262","CUST_03603","PRD_031","Scented Soy Candle Vanilla Cedar","Home & Garden","Online","5","Positive","2023-02-08","The size is perfect — fits exactly as I hoped. Assembly was straightforward and took about 15 minutes. This is now my go-to brand for this type of product. Delivery was faster than expected — arrived the next day.","True"
"REV_010648","ORD_026768","CUST_03444","PRD_113","Organic Quinoa 1kg Lite","Food & Beverage","Online","4","Positive","2024-08-20","My family loved it, even the picky eaters. The aroma is wonderful — fills the whole kitchen. This is now my go-to brand for this type of product. Customer service was helpful when I had a question.","True"
"REV_010649","ORD_013688","CUST_02442","PRD_066","Stainless Steel Water Bottle 1L Classic","Home & Garden","Puglia","1","Negative","2022-11-25","Delivery driver left it with a neighbour without asking. Package was left outside in the rain. Tracking showed delivered but I never received anything.","True"
"REV_010650","ORD_019136","CUST_00632","PRD_085","Headlamp LED 350 Lumens Elite","Sports & Outdoors","Puglia","4","Positive","2022-06-12","Waterproofing works perfectly — stayed dry in heavy rain. Grip and traction are excellent on all surfaces.","False"
"REV_010651","ORD_042940","CUST_04699","PRD_016","Dance Shoes Suede Sole v2","Clothing & Apparel","Lazio","4","Positive","2024-05-05","Exactly as described — no surprises. Colours are exactly as shown in the photos.","True"
"REV_010652","ORD_039201","CUST_03953","PRD_050","Smart Home Hub Classic","Electronics","Veneto","5","Positive","2024-01-09","Delivery was faster than expected — arrived the next day. Sound quality is crystal clear, even at high volumes. The battery life exceeded my expectations.","True"
"REV_010653","ORD_031695","CUST_02026","PRD_155","Specialty Balsamic Vinegar Aged Pro","Food & Beverage","Online","5","Positive","2022-03-06","Really high quality ingredients — you can taste the difference. This is now my go-to brand for this type of product. Will definitely be ordering again. Very well packaged — no damage at all.","True"
"REV_010654","ORD_033984","CUST_00002","PRD_164","Neckband Sports Earphones Lite","Electronics","Puglia","5","Positive","2023-12-03","Really pleased with how ergonomic the design is. The noise cancellation is genuinely impressive. Delivery was faster than expected — arrived the next day.","True"
"REV_010655","ORD_030994","CUST_00854","PRD_166","Laptop Stand Adjustable Pro","Electronics","Veneto","3","Neutral","2023-06-14","Mixed feelings about this one — pros and cons. Instructions could be clearer. Acceptable quality — meets the basic requirements.","True"
"REV_010656","ORD_027064","CUST_02106","PRD_120","Freeze-Dried Fruit Mix 200g Classic","Food & Beverage","Calabria","4","Positive","2022-03-11","Great seller — fast shipping and good communication. The flavour is absolutely delicious — rich and well-balanced. Freshness is evident from the moment you open the packaging. Really high quality ingredients — you can taste the difference.","True"
"REV_010657","ORD_044303","CUST_03984","PRD_156","Digital Photo Frame WiFi Plus","Electronics","Online","4","Positive","2022-11-01","Fast delivery to Roma — arrived the next day. Five stars without hesitation. Sound quality is crystal clear, even at high volumes.","True"
"REV_010658","ORD_031005","CUST_01097","PRD_107","Dried Porcini Mushrooms 50g v2","Food & Beverage","Sicilia","4","Positive","2024-06-05","Picked it up at the Catania store and the staff was very helpful. A staple in my kitchen now — I buy this regularly. Perfect balance of sweet and savoury. Customer service was helpful when I had a question. My family loved it, even the picky eaters.","True"
"REV_010659","ORD_006616","CUST_03223","PRD_089","Baseball Cap Embroidered Classic","Clothing & Apparel","Sicilia","5","Positive","2023-09-23","Washes well and hasn't shrunk or faded at all. The stitching is neat and everything looks well-made. Perfect fit — I ordered my usual size and it was spot on.","True"
"REV_010660","ORD_033191","CUST_01626","PRD_022","Mini Projector Portable v2","Electronics","Umbria","4","Positive","2023-12-06","Exactly as described — no surprises. Great seller — fast shipping and good communication. Very well packaged — no damage at all. This is now my go-to brand for this type of product.","True"
"REV_010661","ORD_047541","CUST_00138","PRD_041","Smart Fitness Tracker Lite","Electronics","Marche","5","Positive","2022-02-10","Charging speed is impressive — full charge in under an hour. Sound quality is crystal clear, even at high volumes. The noise cancellation is genuinely impressive. Much lighter than I expected which is great for daily use.","True"
"REV_010662","ORD_034203","CUST_04375","PRD_096","Curved Gaming Monitor 27"" Lite","Electronics","Trentino-Alto Adige","5","Positive","2023-01-07","Really pleased with how ergonomic the design is. Setup was surprisingly easy and everything worked right out of the box. The touch sensitivity is very responsive.","True"
"REV_010663","ORD_049133","CUST_04305","PRD_033","Floral Wrap Dress Elite","Clothing & Apparel","Sardegna","3","Neutral","2024-07-03","Not bad for the price — sets realistic expectations. The product is decent for the price.","True"
"REV_010664","ORD_036830","CUST_00727","PRD_067","Ceramic Planter Set 3-Piece Classic","Home & Garden","Sardegna","4","Positive","2023-12-14","Very well packaged — no damage at all. Delivery was faster than expected — arrived the next day. My plants are thriving since I started using this.","True"
"REV_010665","ORD_043918","CUST_00211","PRD_061","Platform Sandals Summer Classic","Clothing & Apparel","Online","5","Positive","2023-08-09","The zip and buttons feel sturdy, not cheap at all. Love the sustainable materials used.","True"
"REV_010666","ORD_045498","CUST_02756","PRD_175","Relaxed Linen Shirt","Clothing & Apparel","Puglia","4","Positive","2025-01-07","The fabric quality feels premium for the price. Perfect fit — I ordered my usual size and it was spot on.","True"
